timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
810003280,1,0.0420854290655247,0.18255435326397218,0,0,0.004,-0.07717941436984377,0.033611931390087335,-0.14908410706611264,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.0000703541539709675,-0.0022822194997103172,-0.0003844462409934453,-0.011321457586343339,0.0009984829401715953,-0.007571038377845818,0.000000028480877178163755,-0.00000001142052985460098,-0.00000004024288931984789,0.00010263911991710446,0.000028978714156020415,0.0000011861652554610689,0.00010000000561990506,0.00844762250315979,0.0006848356873171154,0,0,2,0.000083,0,0,0
810003284,1,0.039649996042976234,0.18435155696764702,0,0,0.004,-0.07851366129380166,0.03780359457913374,-0.14878050400717235,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.000026336493450280325,-0.002641375595408155,-0.00041936789361484415,-0.011575649384575833,0.0011239745095847653,-0.008073532049706678,0.000000032658465514346986,-0.000000014847484222886472,-0.00000004331645872572899,0.00010280452091784395,0.000028458587123351338,0.0000011880415787167459,0.00010000000496962682,0.008349813938849288,0.0006896856692202853,0,0,2,0.000041,0,0,0
810003288,1,0.02460496518964197,0.1730692979305998,0,0,0.004,-0.0651730680080574,0.022034079454682498,-0.14543116534579603,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.000059411391301260916,-0.002780295681985697,-0.0004429384688234981,-0.01178675423946975,0.0011968621383669062,-0.008566173605218946,0.00000003180252209661547,-0.000000019327510035698315,-0.00000004361022557315105,0.00010297310126078158,0.000028192692758989493,0.0000011900082996895907,0.00010000000495454562,0.008251435741181786,0.0006435309261234851,0,0,2,0.000083,0,0,0
810003292,1,0.010900047136543837,0.15765577737987155,0,0,0.004,-0.03463308005971877,0.017458425883833506,-0.14108680272308494,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0000795284521958696,-0.0027992582788682017,-0.00043407969944702816,-0.01189578235482364,0.0012539857696669083,-0.009043457546819884,0.00000003004984802217233,-0.000000029243253598599756,-0.00000004440567409004057,0.00010314487164610942,0.00002805615350990219,0.000001191953502883585,0.00010000000506887498,0.00815286100952508,0.0005852826021181478,0,0,2,0.000084,0,0,0
810003296,1,0.001509563707880874,0.16274623039292513,0,0,0.004,-0.025102984820518176,0.033242136527661614,-0.14579908289250998,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007793788315195221,-0.0027113151802098867,-0.0004253981054580876,-0.011972135299674742,0.0013639222595552255,-0.009535882125013427,0.00000003296543382361229,-0.000000038581353792534665,-0.00000004703476348881125,0.00010331982766032364,0.000027985275082196463,0.0000011938372145787353,0.00010000000524497239,0.00805457736042613,0.0006065320708436757,0,0,2,0.000083,0,0,0
810003300,1,0.013766589814309367,0.17882474817463279,0,0,0.004,-0.01584016590589396,0.05799814230137912,-0.1570106009433445,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00010833705856986402,-0.002497299211200935,-0.0003955848546282919,-0.012016151623245609,0.0015561325376210974,-0.010064068147722947,0.00000004171712251544364,-0.00000004793424426438029,-0.000000051369527421556275,0.00010349795537244966,0.00002794734734870254,0.000001195651985303939,0.00010000000541769558,0.007957042070240034,0.000672511997512936,0,0,2,0.000041,0,0,0
810003316,1,0.01739102105798782,0.13538195303677814,0,0,0.016,-0.037527889926079874,0.01522979187831286,-0.114933959103384,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0003298758489651228,-0.002447353226976916,-0.0003770205131754091,-0.01271443361360262,0.0018468114512029152,-0.012325206582065446,0.000000025823056760423918,-0.00000002568393136753254,-0.0000000432270288047862,0.0001042434642789898,0.00004208529526536752,0.0000012096834345666675,0.00010000000655373067,0.007698859577606265,0.0019497760470791495,0,0,2,0.000083,0,0,0
810003320,1,0.019353251353264735,0.06410048302014724,0,0,0.004,-0.019317424437823832,-0.007275265098189543,-0.04302133030722821,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0005256785748318424,-0.0023877535180770607,-0.000358827458551584,-0.012789187416136164,0.0018172881249535384,-0.012498182050489791,0.000000019440945338316223,-0.00000002189381796624419,-0.000000041002621952209645,0.0001044378512843364,0.00003472021816642731,0.0000012115909967667348,0.0001000000067649289,0.007545895111883903,0.00019086863463916123,0,0,2,0.000084,0,0,0
810003324,1,0.019847223199702876,0.0461848017836625,0,0,0.004,-0.014149582357056184,-0.014910714043741002,-0.022707041998056177,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0007175652461812276,-0.0023293458033552027,-0.0003409982650202354,-0.012838811167814126,0.0017638709886517974,-0.01257981812045041,0.000000013886741116556552,-0.000000019241945465335437,-0.00000003928382527877959,0.00010463544719145466,0.000031337730523591816,0.0000012134442671769277,0.00010000000708356471,0.007429658272735572,0.00012251692653505918,0,0,2,0.000042,0,0,0
810003328,1,0.019014326661314723,0.049562339583904,0,0,0.004,0.014983221840001004,-0.03769489439004747,0.04645060428723902,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0008843088953829912,-0.0022614535985674643,-0.0002809150779182459,-0.012791703340122347,0.0016381402089578583,-0.012422833148122175,0.0000000065094238988609856,-0.000000020051911306960357,-0.000000037562739769185335,0.00010483624566995046,0.000029662305153899665,0.0000012152414426248651,0.00010000000746288616,0.007329959064962269,0.0002466758403551733,0,0,2,0.001041,0,0,0
