timestamp_ms,calc_position_x,calc_position_y,calc_position_z,calc_velocity_x,calc_velocity_y,calc_velocity_z,calc_attitude_w,calc_attitude_x,calc_attitude_y,calc_attitude_z
493168110,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168114,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168150,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168154,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168158,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168162,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168166,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168170,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168174,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168182,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168186,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168190,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168210,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168214,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168218,0,0,0,0,0,0,0.9999826265221081,0.00002664045039214944,-0.000013049201176213061,-0.00026026594957478943
493168222,0,0,0,0,0,0,0.9999999656896297,0.000026640912323406995,-0.00001304942744242931,-0.0002602704624480936
493168226,0,0,0,0,0,0,0.9999999656896297,0.000026640912323406995,-0.00001304942744242931,-0.0002602704624480936
493168230,0,0,0,0,0,0,0.9999999656896297,0.000026640912323406995,-0.00001304942744242931,-0.0002602704624480936
493168234,0,0,0,0,0,0,0.9999999656896297,0.000026640912323406995,-0.00001304942744242931,-0.0002602704624480936
