timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
802182695,0,0,0.004205376839312167,10,0,0.004,0.00008213457140611699,0.004204522646213016,0.000020918658776736265,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010116000000182404,0.0002160000023076,0.0000012107840405362028,0.00010000000400000007,0.0100000004,NaN,0,0,1,0.000083,0,0,0
802182699,0,0,0.0042054429028260945,11,0,0.004,0.00008213457462086574,0.004204588723200342,0.00002091863568054464,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010129360000246403,0.0002293600028924298,0.0000012629440448533795,0.00010000000440000008,0.01000000044,NaN,0,0,1,0.000083,0,0,0
802182703,0,0,0.004205462721880383,12,0,0.004,0.00008213457558529073,0.004204608546296562,0.000020918628752752966,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010143040000323844,0.0002430400035480058,0.0000013225114092953748,0.00010000000480000008,0.01000000048,NaN,0,0,1,0.000083,0,0,0
802182707,0,0,0.004205468667596649,13,0,0.004,0.0000821345758746196,0.0042046144932254,0.000020918626674415464,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010157040000416005,0.0002570400042756931,0.000001389975093891956,0.00010000000520000009,0.01000000052,NaN,0,0,1,0.000084,0,0,0
802182711,0,0,0.0042054704513115404,14,0,0.004,0.00008213457596141862,0.004204616277304063,0.000020918626050914213,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010171360000524165,0.0002713600050768605,0.0000014658394186763194,0.0001000000056000001,0.01000000056,NaN,0,0,1,0.000083,0,0,0
802182715,1,0,0.004205470986426056,0,0,0.004,0.00008213457598745658,0.004204616812527706,0.000020918625864396745,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000006362424792576968,0.00034382253241707395,0.0000017604262576038267,-0.0000000000000984587008976477,0.00000000000000015427129778732306,0.0000000000003555900162417512,0.00010186000000598294,0.0000740932646482375,0.0000012251855523803513,0.00010000000599999959,0.009067358075516094,0.00022123325760477994,0,0,2,0.000041,0,0,0
802182719,1,0,0.004205471146960372,0,0,0.004,0.00007575022246556352,0.003860794163188519,0.00001929727896410327,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000006674568337334894,0.00035978423547062844,0.0000018468177085557797,-0.00000000000009777356735914105,0.00000000000000015328797709491336,0.0000000000003530973995580776,0.00010200960000731039,0.00004608637372337226,0.0000011943925110268793,0.00010000000639999943,0.008869211166182351,0.000015446341729582207,0,0,2,0.000083,0,0,0
802182723,1,0,0.004205471195120689,0,0,0.004,0.00007543704711481528,0.003844832494626471,0.000019217393997905674,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000006940431131341105,0.00037337933881340823,0.0000019203771150869335,-0.00000000000009735841534389523,0.00000000000000015262258172800576,0.00000000000035160105776769804,0.00010216240000887672,0.000036328095959960086,0.000001185994461083678,0.00010000000679999929,0.008746483361324988,0.000015382481967768446,0,0,2,0.000083,0,0,0
802182727,1,0,0.004205471209568737,0,0,0.004,0.00007517030556504297,0.0038312373940921907,0.000019149376386806694,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000007191677465951169,0.00038622701984797884,0.0000019898745247585825,-0.00000000000009709882068640723,0.00000000000000015211880346651713,0.00000000000035068309330376776,0.00010231840001066397,0.00003205378320465479,0.0000011840989981096027,0.00010000000719999912,0.00864304379850718,0.000015328090419015706,0,0,2,0.000084,0,0,0
802182731,1,0,0.004205471213903162,0,0,0.004,0.00007491822883900278,0.0038183897063968075,0.000019085116100825417,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000007439233952880503,0.00039888601891341184,0.0000020583382932156755,-0.00000000000009694028909599267,0.00000000000000015170682278489123,0.00000000000035014354761092265,0.00010247760001267738,0.00003000274890815383,0.0000011846450313394597,0.00010000000759999891,0.008544905657937833,0.00001527668913480198,0,0,2,0.000041,0,0,0
802182735,1,0,0.004205471215203525,0,0,0.004,0.00007466985419430483,0.0038057306978018235,0.000019021812542874272,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.00000768673450727708,0.00041154215875582976,0.0000021267773989541285,-0.0000000000000968511314341706,0.00000000000000015134962513891649,0.0000000000003498654178352152,0.00010264000001492737,0.000028978545061170683,0.0000011861633492924903,0.00010000000799999866,0.008447582223238369,0.000015226042721951871,0,0,2,0.000084,0,0,0
802182739,1,0,0.004205471215593579,0,0,0.004,0.0000744215356942005,0.003793074547525088,0.000018958532484347757,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000007934937565386602,0.00042423422234345995,0.0000021954042997050683,-0.00000000000009681077930233054,0.00000000000000015102580129811793,0.0000000000003497722339310022,0.00010280560001742621,0.000028458401347246186,0.000001188039574114171,0.00010000000839999837,0.008349767631127792,0.000015175407744907125,0,0,2,0.000084,0,0,0
802182743,1,0,0.004205471215710628,0,0,0.004,0.00007417251238790059,0.0037803824732016156,0.000018895079273661963,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000008183490523017002,0.0004369441787838783,0.0000022641234018775275,-0.00000000000009680508476320114,0.00000000000000015072246263951455,0.00000000000034981102631577984,0.00010297440002018684,0.000028192501067013246,0.0000011900062364272555,0.00010000000879999801,0.008251382967134787,0.000015124629042355864,0,0,2,0.000083,0,0,0
802182747,1,0,0.0042054712157457595,0,0,0.004,0.0000739231380392094,0.0037676725059296867,0.000018831541154895604,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.00000843169077430164,0.00044963609962330505,0.0000023327417838409883,-0.00000000000009682403134697937,0.0000000000000001504317604486138,0.0000000000003499440371114841,0.00010314640002322242,0.000028055970308030685,0.0000011919514174822474,0.00010000000919999761,0.008152801739822678,0.000015073778753434493,0,0,2,0.000084,0,0,0
802182751,1,0,0.004205471215756305,0,0,0.004,0.00007367411757195486,0.0037549805742507214,0.000018768096404997436,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000008678811140404875,0.00046227279988810265,0.000002401059347848494,-0.00000000000009686043297312687,0.00000000000000015014895373721915,0.0000000000003501439992372328,0.00010332160002654616,0.00002798509515005049,0.00000119383512449389,0.00010000000959999715,0.008054511555674548,0.000015023000621736232,0,0,2,0.000083,0,0,0
802182755,1,0,0.004205471215759413,0,0,0.004,0.00007342618056526277,0.0037423438631868366,0.000018704929964030725,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0.000008924225268512885,0.00047482225045198805,0.0000024689036031806796,-0.00000000000009690910693999371,0.00000000000000014987124964251543,0.0000000000003503911217198279,0.00010350000003017119,0.00002794715833592866,0.0000011956499004047382,0.00010000000999999666,0.007956969593403558,0.000014972443417815029,0,0,2,0.000083,0,0,0
802182759,1,0.0016674025850858928,0.06467323946018988,0,0,0.004,0.01034175041912536,0.0037533974121172764,0.06369711436557601,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.000021305288720633908,0.000010652644360316954,0,0.00004277715895738077,0.0004872659776177456,0.00021497404988231054,0.0000000005180154171616022,-0.00000000000975240167128584,-0.00000000008319485724650666,0.00010368159666922457,0.00002792540884523455,0.000001197401820005182,0.00010000001038880899,0.007860550238124068,0.0002585610078063911,0,0,2,0.000083,0,0,0
802182763,1,0.0004835467496749089,0.037230642514276276,0,0,0.004,0.009888712227024024,0.00037413617065001903,0.03565634878941282,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.00002087918294622123,0.000010439591473110615,0,0.00007516254230332835,0.0004884657808878902,0.0003331101337849984,0.0000000008014882048076103,0.00000000020281705078308493,-0.00000000016404192537912436,0.00010386639622950252,0.000027911348585480963,0.0000011991014461798467,0.00010000001078446157,0.007765535765724952,0.0001480163134995785,0,0,2,0.000083,0,0,0
802182767,1,0.002415490246473224,0.011612213491174058,0,0,0.004,0.010252127688569822,-0.00392057412669039,0.0037157530705869135,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.000020461599287296802,0.00004218873272459926,0.000010652644360316954,0.00010878113740815025,0.0004755945548895442,0.0003454035348429375,0.0000000010913286455999186,0.0000000008484416029529435,-0.00000000028252737843692727,0.00010405439559247813,0.000027900746176806003,0.0000012007597427437117,0.00010000001117791782,0.007672125274584832,0.00004635236253002692,0,0,2,0.000084,0,0,0
802182771,1,0.0013732115187419808,0.01724137700622035,0,0,0.004,0.016880979828781246,0.0014942023930410442,-0.002511752183149696,0.005225674735134689,-0.048607837194670545,0.06877963390946906,-0.000009399722941233913,0.00004134495807010728,0.00002109223583342757,0.00016370559542384488,0.0004804620104164572,0.000337401123684459,0.0000000010133339106665162,0.0000000017717824203327231,-0.000000000257433055318942,0.0001042455942310687,0.000027891564103420504,0.0000012023864290874374,0.00010000001156301852,0.007580449681509366,0.00006852841977464779,0,0,2,0.00125,0,0,0
802182775,1,0.0014172377038238523,0.019145126220411705,0,0,0.004,0.018220495329224293,0.003026828740622156,-0.004363837609314913,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0000014409158779077194,0.00004051805890870513,0.000031323035477075973,0.00022241832101602596,0.000490218383890838,0.0003235281123383527,0.0000000009057191048226643,0.000000002520856298769671,-0.00000000018718891208319637,0.00010443999203906063,0.000027882862893227346,0.000001203989496071932,0.00010000001193761037,0.007490587028557494,0.00007591481762584292,0,0,2,0.000125,0,0,0
802182779,1,0.0010698919254964235,0.012423995080765754,0,0,0.004,0.008695301069304835,0.006860852276565799,-0.00488039654869965,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.000001412097560349565,0.000039707697730531024,0.0000413492191278514,0.00025017444993761313,0.0005120909871386908,0.000308065054389859,0.0000000007580642199284632,0.000000002875806746889681,0.00000000004872748764027202,0.00010463759010666492,0.00002787424681922594,0.0000012055752379601955,0.00010000001231420948,0.007402575863671008,0.000048414514372327874,0,0,2,0.000083,0,0,0
802182783,1,0.0015269557981916018,0.016280203971792216,0,0,0.004,0.012568390481147702,0.007995299068432049,0.0050152693490748135,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.000012036499969459526,0.000028260899415603447,0.00005117487910561133,0.00028975673805568765,0.0005372992200788173,0.00032400638356623525,0.0000000007373519748415773,0.000000002796715885320696,0.00000000022671595079120378,0.00010483838790650813,0.00002786558194829202,0.000001207148481110891,0.0001000000126857921,0.00731642605863642,0.00006287030117618891,0,0,2,0.000083,0,0,0
802182787,1,0.00044095585965956763,0.01248028065986311,0,0,0.004,0.00697816315657755,0.008316143003485432,0.0046303460320089584,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.000011795769970070336,0.000027695681427291375,0.0000501513815234991,0.0003114795768231666,0.0005632367139841354,0.0003385240632808396,0.0000000007198642961719052,0.0000000026895272449051496,0.0000000004455804665637048,0.0001050423860040247,0.000027856848581459003,0.000001208712860411996,0.00010000001305979484,0.00723212715245576,0.00004720899912014695,0,0,2,0.000041,0,0,0
802182791,1,0.001863095895890779,0.005989915635059025,0,0,0.004,0.005270806547082873,-0.0016795009527142968,-0.0021974638986836936,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00003286514329130283,0.0000377944121590625,0.00005980099825334608,0.00032776355471108323,0.0005580577720819652,0.00033179020229913696,0.0000000006982663372025174,0.000000002820630864819545,0.0000000002935762030939194,0.00010524958476899036,0.000027848074329963183,0.0000012102710789140216,0.00010000001344257198,0.007149654620282139,0.000023809568729553437,0,0,2,0.000083,0,0,0
802182795,1,0.0023381879027544383,0.007608696791597838,0,0,0.004,0.004748866051637565,-0.004665229590736175,-0.004234693279638435,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.000053513129146110677,0.0000476911682761982,0.00006925762264859611,0.0003422965811563856,0.0005438245188282616,0.00031890383472907736,0.0000000006735094704234727,0.000000002963351125492596,0.0000000001085842510557489,0.0001054599839491845,0.000027839300436896297,0.000001211825128030108,0.00010000001383095197,0.007068974505880667,0.000031559143989225335,0,0,2,0.000083,0,0,0
802182807,1,0.0012370591523423568,0.0076424734230446665,0,0,0.012,0.0012696187187986616,-0.005542204223399627,0.005234135093077796,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00005244286656318846,0.00005738998927099119,0.00005721982583530724,0.00035739220526281423,0.00047711485599076216,0.0003819075667651471,0.0000000005943564299780551,0.0000000026391331799027247,-0.00000000021551364960337968,0.00010611038313933764,0.000037767782178179315,0.000001219767973309363,0.00010000001501932578,0.006907403291103614,0.000092737665759559,0,0,2,0.000083,0,0,0
802182811,1,0.001962238786430205,0.008090497340560677,0,0,0.004,-0.006508954829406104,0.0009701561336146747,0.004672453106618235,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006204665359224164,0.00007754747820620527,0.00005607542931860109,0.0003349466432840878,0.00048044558180297654,0.0003979202163858457,0.0000000005082297767360297,0.0000000024994567350501106,-0.0000000003064895714886498,0.0001063335829511138,0.00003274168223409984,0.0000012215540797563742,0.00010000001541710717,0.0067973726263251015,0.000032283621588263136,0,0,2,0.000041,0,0,0
802182815,1,0.0021874444913643157,0.009910752393821403,0,0,0.004,-0.008223709553256514,0.002982355724974517,0.004504140221007091,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007145836488071376,0.00009730181736271506,0.00005495392073222907,0.00030895776632110895,0.0004898474226984414,0.00041205649126022824,0.00000000042589348305661564,0.000000002397885180401073,-0.00000000038956417237024087,0.0001065599828567462,0.00003033235233693909,0.0000012233017379259043,0.00010000001581546697,0.006708074365589474,0.000039357057535766986,0,0,2,0.000041,0,0,0
802182819,1,0.0008874489809413595,0.01679183073098317,0,0,0.004,-0.0122511621974523,0.010267547107541075,0.004452845139127248,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007002919758309949,0.00009535578101546077,0.00006450748667790144,0.0002721947809291549,0.0005206137579465264,0.0004253036593063089,0.00000000028085727477407636,0.0000000022938256536346754,-0.0000000005486553939402514,0.00010678958241164084,0.00002911354737145373,0.0000012250118768851664,0.00010000001620456031,0.006628866245938039,0.00006637364882263545,0,0,2,0.000041,0,0,0
802182823,1,0.00233187213719343,0.008642832511050826,0,0,0.004,-0.006648590801657063,0.005117840246696093,0.0010803641478069892,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0000686286136314375,0.00012540659847610241,0.00006321733694434341,0.00025288807019275894,0.0005354639707129459,0.0004283861222807635,0.00000000022452197051489047,0.0000000022336766130493807,-0.0000000006104109148586928,0.00010702238179299391,0.000028478995146491224,0.0000012266884950760042,0.00010000001658959338,0.0065552599958265696,0.00003383802243168426,0,0,2,0.000042,0,0,0
802182835,1,0.002231338194072765,0.015519371673243743,0,0,0.012,-0.011674246143142435,0.007104542390423407,0.006788034996795034,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006725604135880875,0.0001442037552272143,0.00007260563456577349,0.00012120271154454344,0.0006154194431687282,0.000504443657799816,0.00000000031303535402776347,0.000000002568273834966768,-0.0000000008083983356364747,0.00010773997800561758,0.00003795152115527995,0.000001235224612641984,0.0001000000177066565,0.0064133722315334474,0.00018310913390003983,0,0,2,0.000083,0,0,0
802182839,1,0.0005604780498565327,0.010020915419164136,0,0,0.004,-0.009722335602327563,-0.002448527408722534,0.00171149487893274,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006591092053163257,0.00014131968012266998,0.00007115352187445802,0.0000899608818509657,0.000607550203867885,0.0005098436345392266,0.0000000004248831094326553,0.0000000024244122767029194,-0.00000000037884382104182195,0.00010798557556449606,0.00003279785340509648,0.0000012370518310679852,0.00010000001809344238,0.006317433650773962,0.00004068381707876773,0,0,2,0.000083,0,0,0
802182843,1,0.00008768872049415558,0.002937018684085108,0,0,0.004,0.0008296681889278331,-0.001336651037183667,-0.0032012014523061794,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006459270212099992,0.00013849328652021657,0.00006973045143696886,0.00009243046428923668,0.0006036214592656055,0.0005004327439358978,0.0000000003960401539986597,0.000000002268133769933336,-0.00000000032106483480078436,0.0001082343744753397,0.000030333635284028205,0.000001238833737846549,0.0001000000184905936,0.00623979814615666,0.000014267544168311605,0,0,2,0.000083,0,0,0
802182847,1,0.0009670969509271789,0.00857207677184291,0,0,0.004,0.003997870626236447,-0.0011801005067498815,-0.008010250876681724,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006330084807857992,0.0001463760651501292,0.00007898848676854643,0.00010366843142165176,0.0006003329608893866,0.0004780852645335422,0.0000000003334139532142625,0.0000000019964732534446647,-0.00000000031229755279251056,0.00010848637411532831,0.00002908898608980523,0.0000012405724271123594,0.00010000001888921714,0.006170995350452478,0.000036119739945361925,0,0,2,0.000042,0,0,0
802182851,1,0.00019306947636351282,0.01272164523600014,0,0,0.004,-0.0017827717416731871,0.0022255876723624723,-0.012767355530694857,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006203483111700833,0.00014344854384712663,0.0000774087170331755,0.00009894852402128717,0.0006063662429242909,0.00044352642581648924,0.00000000031100775087876835,0.0000000017498168220558835,-0.0000000003521620295706271,0.00010874157384731977,0.000028441864599241798,0.0000012422727682521224,0.0001000000192762653,0.006107047602811065,0.000052327718515898596,0,0,2,0.000041,0,0,0
802182855,1,0.00009504717072241475,0.014654478467112266,0,0,0.004,-0.0035087895665874918,0.003240283362024421,-0.014166654463432238,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00006079413449466816,0.0001405795729701841,0.00007586054269251198,0.00008976969804530064,0.0006149586718668636,0.0004059869841996209,0.0000000003344847890826691,0.0000000015976728873783575,-0.0000000003927717265389645,0.00010899997356384699,0.000028099321919460625,0.0000012439408588801408,0.00010000001964297743,0.006046092678297029,0.00005980035306585941,0,0,2,0.000083,0,0,0
802182859,1,0.0006969859723149168,0.007016490949288064,0,0,0.004,-0.003988271477274145,0.0035415177199622505,-0.0045000652441622435,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007023089616509174,0.00013776798151078043,0.00007434333183866175,0.00007941006069849336,0.0006241914830539575,0.00039423073774572185,0.00000000046007530365827975,0.0000000016940622233297756,-0.0000000004282186494105618,0.00010926157324210124,0.000027915290828036227,0.0000012455829042731023,0.00010000002001395003,0.005987201716047941,0.00002791393754781639,0,0,2,0.000083,0,0,0
802182863,1,0.0006366049716809658,0.009775512678166214,0,0,0.004,0.009296502200946936,-0.0030903771986094952,-0.0016378769516229852,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0000688262782417899,0.00014566526624088178,0.00007285646520188852,0.00010334151956200237,0.0006162446985419031,0.0003900865201628351,0.0000000003147656010628409,0.0000000012747434552476799,-0.0000000004618111984602792,0.00010952637323088405,0.00002781468098082461,0.0000012472045592858385,0.00010000002039601707,0.005929890631161457,0.0000397306985210287,0,0,2,0.000084,0,0,0
802182867,1,0.0016051534556142256,0.011177531916965454,0,0,0.004,0.0032190641992999158,-0.0050645075621318925,0.009311203394817724,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007810239703727105,0.00014275196091606416,0.00009270462461848466,0.0001114605852083001,0.0006033529143736514,0.000413794786514208,0.00000000015194648891435673,0.00000000115394478583704,-0.0000000004712291713964297,0.00010979437316104753,0.000027758252961663454,0.000001248810635109153,0.00010000002079376362,0.005873896752601903,0.00004430983995922723,0,0,2,0.000084,0,0,0
802182871,1,0.0013048609008179796,0.0079144995900753,0,0,0.004,-0.0018978948877244072,0.0038313608877119654,0.005894261751691943,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00007654034909652562,0.0001505495660580598,0.00010150317648643192,0.00010663572845702351,0.0006129945628290257,0.0004286249622315977,0.0000000001350481411269292,0.0000000011347167392850065,-0.0000000004641724946666796,0.00011006557314813686,0.00002772532124731118,0.0000012504050409867004,0.00010000002119356714,0.005819070448640463,0.000029126936771091608,0,0,2,0.000084,0,0,0
802182875,1,0.001311992242789886,0.009593658997659484,0,0,0.004,-0.0034503353523390266,0.006664134221457174,0.004854764973035941,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.0000750095421145951,0.00015819121909721557,0.00011012575731702025,0.00009799392652239024,0.0006296064119435074,0.0004407093996524384,0.0000000001158145621745397,0.0000000011214775842191626,-0.00000000045966930435687807,0.00011033997308804669,0.000027704929363045005,0.0000012519908532344538,0.00010000002158966577,0.0057653207616388,0.00003575119397359786,0,0,2,0.000084,0,0,0
802182879,1,0.002531578735290707,0.01384346147286837,0,0,0.004,-0.010017911638325763,0.004226795853822851,0.007907201082808513,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00008416199563262015,0.0001869853277962221,0.00009727059781036288,0.0000731890177763877,0.0006400376019219786,0.00046016796737092033,0.00000000015804404774998307,0.0000000010737405450967389,-0.0000000003806526582944712,0.00011061757277067413,0.000027691259216214997,0.0000012535704382834503,0.00010000002197850966,0.005712587614039921,0.00005377704874716201,0,0,2,0.000084,0,0,0
802182883,1,0.0013554151127473965,0.023781188994258476,0,0,0.004,-0.008756224952756433,0.01018240511082985,0.018854699628619187,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00008247875571996776,0.0001938982656006146,0.00009532518585415562,0.00005161602024846657,0.000664939786809241,0.0005062527105896179,0.0000000002196629753314012,0.0000000013224591593212487,-0.000000000486361472459669,0.0001108983720005195,0.00002768121669277682,0.0000012551455866560931,0.0001000000223345326,0.0056608274529028405,0.00009259395637727386,0,0,2,0.000084,0,0,0
802182887,1,0.0008875917146436357,0.015456901319413829,0,0,0.004,-0.0050416909325705,-0.008198503410530134,0.012035205806405713,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00009148182496588536,0.00017936765592828537,0.00009341868213707251,0.00003930185231033862,0.0006450468457749586,0.0005353956637132564,0.0000000009492218888856156,0.0000000014706464564528037,-0.00000000007980064789477377,0.00011118237149174287,0.000027673153462533094,0.0000012567176363847933,0.00010000002271609997,0.00561000573921009,0.00006164158134695503,0,0,2,0.000083,0,0,0
802182891,1,0.001138156174020103,0.00775401658414062,0,0,0.004,-0.000575365388016781,-0.003615643113535627,0.006607458279924927,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00010030483282688461,0.00017578030280971968,0.00010220295285464802,0.00003787104854330994,0.0006363516984982853,0.0005512693563628281,0.000000001172796627974196,0.0000000016555623975428467,0.000000000040850926091253994,0.00011146957116713013,0.000027666191434873344,0.0000012582875784860243,0.00010000002310550008,0.005560093082919446,0.00003021587010168896,0,0,2,0.000083,0,0,0
802182895,1,0.0012987140930591212,0.005806127151564252,0,0,0.004,0.0007622470465307612,-0.0022380596855010593,0.0049720094289344985,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0.00010895138053066387,0.0001722646967535253,0.000110811538157872,0.00003965092779118833,0.0006310166909792206,0.0005631176302704424,0.000000001257960314145137,0.0000000018169690058346842,0.00000000010044569016927697,0.00011175997096765647,0.00002765986245992989,0.0000012598561411369235,0.00010000002349985411,0.005511063168740865,0.000022022101435502843,0,0,2,0.000083,0,0,0
