timestamp_ms,calc_position_x,calc_position_y,calc_position_z,calc_velocity_x,calc_velocity_y,calc_velocity_z,calc_attitude_w,calc_attitude_x,calc_attitude_y,calc_attitude_z
490347232,0.009512582108222952,-0.18892598153710372,-0.005485382820614682,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347236,0.009512304096846136,-0.18892712963774885,-0.0054846122003125,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347240,0.00951203601337264,-0.18892823673923656,-0.005483869099185768,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347244,0.009511780964932043,-0.18892928618619007,-0.005483152468029179,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347296,0.009517162168138209,-0.188905674465402,-0.00549773444032492,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347300,0.009516715991885593,-0.1889075473839837,-0.005496522719187244,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347328,0.009516648170808101,-0.18890736979426315,-0.005496908914121069,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347332,0.009516220349616555,-0.18890918217193742,-0.005495726672871707,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347336,0.009515807806099886,-0.1889109298288419,-0.005494586649955125,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347340,0.009515409994685893,-0.18891261507618246,-0.0054934873377368845,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347344,0.009515026389284987,-0.18891424014263095,-0.005492427282420807,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347348,0.009514656482594457,-0.18891580717727235,-0.005491405082126386,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347352,0.009514299785427591,-0.18891731825244695,-0.0054904193850348615,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347356,0.009513955826066735,-0.18891877536649085,-0.005489468887601489,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347388,0.009515004526194738,-0.18891386947755384,-0.005492938483381593,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347392,0.009514635400244366,-0.18891544974880123,-0.005491898027885629,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347396,0.009514279455937098,-0.188916973587897,-0.005490894727493495,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347420,0.009514351252435913,-0.18891648683412343,-0.005491318432032258,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347424,0.009514005455166522,-0.1889179736384657,-0.005490335829252078,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347428,0.009513672006463213,-0.18891940734839893,-0.005489388315630889,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347432,0.009513350465353492,-0.18892078985994679,-0.005488474638120049,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347436,0.00951304040661218,-0.1889221230014252,-0.005487593588417812,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347440,0.009512741420199066,-0.1889234085358601,-0.005486744001371394,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347444,0.009512453110716648,-0.18892464816331908,-0.00548592475343611,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347448,0.009512175096887236,-0.18892584352315958,-0.005485134761189527,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347508,0.009516819285881405,-0.18890533456210862,-0.005498998519630712,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347536,0.009516728251421603,-0.18890565426247513,-0.005498828324991603,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347540,0.009516297570517631,-0.18890752790251186,-0.005497577540771915,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347544,0.009515882269410072,-0.18890933463407403,-0.005496371422583336,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347600,0.009519172363292944,-0.18889485576896978,-0.005506130837844663,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347604,0.00951865440212499,-0.18889711502775614,-0.005504619277816376,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347608,0.009518154937568421,-0.18889929360746,-0.00550316169623312,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347612,0.009517673309101462,-0.18890139438916537,-0.005501756165501895,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347616,0.009517208879789841,-0.18890342015107156,-0.00550040082686486,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347620,0.009516761035444478,-0.18890537357216716,-0.0054990938879412,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347624,0.009516329183809246,-0.18890725723577298,-0.00549783362035677,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347628,0.009515912753777733,-0.18890907363295834,-0.005496618357458397,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347688,0.009519191712831306,-0.18889469010205626,-0.005506287576402971,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347692,0.00951867306068319,-0.18889695527687783,-0.005504770419174775,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347696,0.009518172929821654,-0.18889913956135282,-0.005503307440269974,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347748,0.0095206263288796,-0.1888883845850199,-0.005510533380872786,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347752,0.009520056445988375,-0.1888908749325097,-0.00550886460417934,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347756,0.009519506913855136,-0.18889327634864211,-0.00550725542020423,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347760,0.009518977005745747,-0.18889559200919337,-0.005505703700866394,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347808,0.009520825016570165,-0.18888749627056062,-0.005511139949147669,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347812,0.009520248038457855,-0.18889001834013378,-0.00550944951164574,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347816,0.009519691664476864,-0.18889245034554059,-0.005507819440378738,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347820,0.009519155158844987,-0.18889479550301036,-0.005506247579642999,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347824,0.009518637812055112,-0.1888970569139195,-0.005504731850715942,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347828,0.009518138939936926,-0.18889923756889293,-0.005503270249107045,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347832,0.009517657882752122,-0.18890134035175915,-0.005501860841906988,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347836,0.00951719400432193,-0.18890336804336386,-0.005500501765231454,0,0,0,0.9955759996163465,0.0018809889945731984,0.0007137931012322358,-0.09424133524294609
490347900,0.009520241988356194,-0.18889108687131959,-0.005508753509004346,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347904,0.009519690439434741,-0.18889348107517176,-0.005507148311579886,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347908,0.009519158586557495,-0.18889578978099633,-0.005505600436431298,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347912,0.009518645726370425,-0.18889801604196385,-0.005504107836555975,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347916,0.009518151180636565,-0.1889001628022149,-0.0055026685380506375,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347920,0.009517674295339085,-0.1889022329007535,-0.005501280637500921,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347924,0.009517214439816362,-0.1889042290752017,-0.00549994229946419,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347928,0.00951677100592797,-0.18890615396541993,-0.005498651754042239,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347932,0.009516343407250435,-0.188908010116998,-0.00549740729454067,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347936,0.009515931078301709,-0.18890979998462173,-0.005496207275211863,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347940,0.009515533473793346,-0.188911525935319,-0.005495050109078539,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347956,0.009514970486859115,-0.18891415783338547,-0.0054932883503294215,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347960,0.00951460718547561,-0.18891572816346858,-0.005492235420232619,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347964,0.009514256857737474,-0.18891724241640326,-0.005491220090712895,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347988,0.009514471423807389,-0.1889167136563608,-0.0054915805964561954,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347992,0.009514125944175585,-0.1889181927169294,-0.005490588650969231,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490347996,0.009513792801766893,-0.1889196189596223,-0.00548963212827325,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348020,0.009514098332436048,-0.18891862434779647,-0.005490303907604415,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348024,0.009513766176054199,-0.1889200351767694,-0.0054893575532138795,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348028,0.009513445881116595,-0.18892139562444568,-0.005488444993537078,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348032,0.009513137024046069,-0.18892270748996268,-0.005487565021750554,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348036,0.00951283919639157,-0.18892397250820972,-0.005486716474127027,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348048,0.00951246983084863,-0.1889255957812622,-0.005485628444861707,0,0,0,0.995575953978771,0.0018804627653872745,0.0007443069429831236,-0.09424126073261888
490348080,0.009514113469526101,-0.18891910032379847,-0.005490068383128146,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348084,0.009513780416383604,-0.18892049876455072,-0.005489130439195144,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348088,0.009513459256709052,-0.1889218472663949,-0.005488225989634897,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348092,0.009513149565781698,-0.18892314761267048,-0.0054873538383492515,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348096,0.00951285093404775,-0.18892440152303305,-0.005486512831953223,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348100,0.009512562966578757,-0.18892561065572863,-0.00548570185824969,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348104,0.009512285282549325,-0.18892677660978657,-0.005484919844758559,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
490348136,0.009513966667195221,-0.18892009743678057,-0.005489538639811095,0,0,0,0.9955758794684438,0.0019109766071381622,0.0007448331721690478,-0.09424130637019429
