timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,accel_saturated,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
811251012,0,0,0,0,0,0,0,0,0,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.000001,0.0001,0.010000000000000002,NaN,0,0,0,1,0,0,0,0
811251016,0,0.09040756868221542,0.07216063074819452,1,0,0.004,0.05675726929578051,0.03197092056768902,0.031042378293520745,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010010160000000001,0.00011016000678966048,0.0000010016000039999999,0.00010000000040000001,0.010000000040000002,NaN,0,0,0,3,0.001956,0,0,0
811251020,0,0.07516617957145574,0.13026455560722042,2,0,0.004,0.09739030445957919,0.06328669535294829,0.058981160009957456,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010020640000000642,0.00012064005255941678,0.0000010065625681086343,0.00010000000080000002,0.010000000080000002,NaN,0,0,0,2,0.0019549999999999997,0,0,0
811251024,0,0.07181642447598717,0.1481528535118942,3,0,0.004,0.10981447551488355,0.07074729723710727,0.06989183718255099,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010031440000003203,0.00013144015566340112,0.0000010152230535534629,0.00010000000120000002,0.010000000120000001,NaN,0,0,0,2,0.001397,0,0,0
811251028,0,0.06174408752869938,0.15462773940162447,4,0,0.004,0.10430495793718997,0.0726053069022452,0.08808338635525148,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010042560000008963,0.0001425603157297865,0.0000010279321839763455,0.00010000000160000003,0.010000000160000001,NaN,0,0,0,1,0.001956,0,0,0
811251032,0,0.058817033786121624,0.16572164250609542,5,0,0.004,0.07365948623245355,0.07967495654545331,0.1252591081812784,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010054000000019202,0.0001540005361845419,0.000001045056045447158,0.00010000000200000004,0.010000000200000001,NaN,0,0,0,1,0.001886,0,0,0
811251036,0,0.05875661820419002,0.2001146944531722,6,0,0.004,-0.00446965399865995,0.09403575802677366,0.17658762510875103,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010065760000035202,0.00016576079155147057,0.0000010669760871645432,0.00010000000240000004,0.010000000240000001,NaN,0,0,0,1,0.001397,0,0,0
811251040,0,0.056783096549702136,0.2891029296506494,7,0,0.004,-0.1409597431409484,0.0921687279871799,0.23498038285663636,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010077840000058242,0.0001778413958569766,0.0000010940891180745806,0.00010000000280000005,0.01000000028,NaN,0,0,0,1,0.001886,0,0,0
811251044,0,0.05796827407352812,0.32469435435107963,8,0,0.004,-0.18110780151268546,0.09308312083134052,0.2529069405829034,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010090240000089603,0.00019024230147780968,0.0000011268073047852766,0.00010000000320000006,0.01000000032,NaN,0,0,0,1,0.0028640000000000002,0,0,0
811251048,0,0.05487198888569535,0.3987193718273513,9,0,0.004,-0.2719625025570638,0.06542950398679626,0.2841346770130997,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,0,0,0,0,0,0,0.00010102960000130564,0.00020296351260269872,0.000001165558214056762,0.00010000000360000006,0.01000000036,NaN,0,0,0,1,0.0019549999999999997,0,0,0
