timestamp_ms,is_static,zupt_gyro_norm,zupt_accel_norm,zupt_enter_count,zupt_exit_count,nav_dt,nav_linear_accel_x,nav_linear_accel_y,nav_linear_accel_z,cal_accel_bias_x,cal_accel_bias_y,cal_accel_bias_z,cal_gyro_bias_x,cal_gyro_bias_y,cal_gyro_bias_z,eskf_bias_accel_x,eskf_bias_accel_y,eskf_bias_accel_z,eskf_bias_gyro_x,eskf_bias_gyro_y,eskf_bias_gyro_z,eskf_cov_att_max,eskf_cov_vel_max,eskf_cov_pos_max,eskf_cov_bg_max,eskf_cov_ba_max,eskf_innovation_norm,backward_triggered,backward_correction_mag,perf_process_us,perf_ble_interval_ms,perf_upstream_len,perf_downstream_len,perf_record_len
493168546,1,0,0.0008474944889365495,0,0,0.004,-0.00025517603088487384,0.0007410561692578754,-0.000003376625626216878,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000043549831331397974,0.000054239960491992785,-0.000000039943348927323783,-0.00000000000015381282562308613,-0.00000000000013871353523812825,-0.000000000018674308411250526,0.00012924000235961484,0.000042968063840103186,0.0000022223427824304124,0.00010000004299217581,0.003949390962719755,0.0000031350673468592275,0,0,2,0.000084,0,0,0
493168570,1,0,0.0008474944889365495,0,0,0.024,-0.0002545010413071286,0.0007390959339672737,-0.0000033676750597066984,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000048272855218003384,0.0000679329349323296,-0.00000010175678723433336,-0.00000000000014106665469694693,-0.00000000000012741037922542095,-0.000000000017103381161937673,0.00013196160279704114,0.0000520193019401363,0.000002263399861231007,0.00010000004539158419,0.0038251514639838233,0.000018760646961668408,0,0,2,0.000084,0,0,0
493168574,1,0,0.0008474944889365495,0,0,0.004,-0.0002497851434882792,0.0007254005065744085,-0.000003305218305271751,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00004884181672546503,0.00006958246619033918,-0.00000010920198022803282,-0.00000000000013879702588115397,-0.00000000000012538897471088644,-0.000000000016824714378570136,0.00013242640287345969,0.000038536493734230785,0.0000022650993875626096,0.00010000004579133321,0.0037725517542032973,0.000003068835446390475,0,0,2,0.000084,0,0,0
493168578,1,0,0.0008474944889365495,0,0,0.004,-0.0002492170404262001,0.0007237506798201815,-0.0000032976956170216454,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00004932374623366297,0.00007097967460006464,-0.0000001155073370652584,-0.0000000000001362080481183067,-0.00000000000012307734440999834,-0.00000000001650739262942526,0.00013289440295215208,0.00003290919776914879,0.000002267067404658676,0.00010000004619116652,0.00373782081381089,0.00000306185578909354,0,0,2,0.000042,0,0,0
493168582,1,0,0.0008474944889365495,0,0,0.004,-0.0002487358380500321,0.0007223532211152045,-0.00000329132461551751,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00004976320058604673,0.00007225373920239355,-0.00000012125617991595017,-0.0000000000001333007219526742,-0.00000000000012047789169629119,-0.000000000016151380560491236,0.00013336560303263404,0.000030243187560360918,0.000002269059316191497,0.00010000004659103138,0.0037099382931136894,0.0000030559437848329293,0,0,2,0.000084,0,0,0
493168586,1,0,0.0008474944889365495,0,0,0.004,-0.00024829704674340924,0.0007210789282775382,-0.0000032855159162181735,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000050180026855083353,0.0000734622005570394,-0.0000001267084008515361,-0.00000000000013011860155987606,-0.000000000000117630461414579,-0.00000000001576192057734659,0.0001338400031147518,0.000028904239851084438,0.000002271000148110307,0.00010000004699091015,0.0036852386244648097,0.0000030505528386630967,0,0,2,0.000084,0,0,0
493168590,1,0,0.0008474944889365495,0,0,0.004,-0.00024788084937900356,0.0007198702504396665,-0.0000032800069202920668,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005058384216847061,0.00007463294060408186,-0.0000001319899802270969,-0.00000000000012671566170125146,-0.00000000000011458392739284231,-0.00000000001534556253008244,0.00013431760319844766,0.00002821168973844262,0.00000227286887975019,0.00010000004739079538,0.0036622033380240915,0.000003045439479358791,0,0,2,0.000084,0,0,0
493168594,1,0,0.0008474944889365495,0,0,0.004,-0.0002474776433394055,0.0007186993006667586,-0.000003274670337560792,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005097951685505857,0.00007578007938147352,-0.0000001371647518772935,-0.0000000000001231436941682378,-0.00000000000011138504126116653,-0.00000000001490860706576447,0.0001347984032837003,0.000027847641177721627,0.0000022746657649173806,0.00010000004779068357,0.0036401272681323357,0.0000030404857301359823,0,0,2,0.000084,0,0,0
493168602,1,0,0.0008474944889365495,0,0,0.008,-0.0002470825656440412,0.0007175519563914212,-0.000003269441672060225,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000051898416193220224,0.00007844414940896011,-0.00000014918152953458338,-0.00000000000011419818574528266,-0.00000000000010337119854040796,-0.000000000013814516026822239,0.00013576960345923944,0.00003275917577560861,0.000002279582330500866,0.00010000004859051676,0.0036080847923169275,0.000006071263689824029,0,0,2,0.000084,0,0,0
493168606,1,0,0.0008474944889365495,0,0,0.004,-0.0002461650527348508,0.0007148874091235796,-0.000003257299734826802,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005231749235374016,0.0000796591336793286,-0.00000015466180315425228,-0.00000000000011002123764529298,-0.00000000000009962890504147047,-0.000000000013303677641941571,0.0001362600035489602,0.00003016186427020465,0.0000022813732216793882,0.00010000004899037976,0.003582225995950409,0.000003024359372595628,0,0,2,0.000084,0,0,0
493168610,1,0,0.0008474944889365495,0,0,0.004,-0.00024574660887352606,0.0007136722072014351,-0.000003251762377587397,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005271549405771858,0.00008081301895525126,-0.0000001598663813140012,-0.00000000000010597892564397103,-0.00000000000009600694791049037,-0.000000000012809324746560764,0.000136753603640345,0.000028855574350614314,0.0000022831121326259245,0.00010000004939025571,0.0035592527870608403,0.000003019218412935815,0,0,2,0.000041,0,0,0
493168614,1,0,0.0008474944889365495,0,0,0.004,-0.00024534920767174673,0.0007125181152189825,-0.0000032465035886275473,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000053101379175365726,0.00008193177586471854,-0.00000016491243573661117,-0.00000000000010200283998424536,-0.00000000000009244411295325162,-0.00000000001232308477477176,0.00013725040373335597,0.0000281794659278947,0.0000022848045099702164,0.00010000004979013753,0.0035377910040029813,0.0000030143359812891885,0,0,2,0.000041,0,0,0
493168630,1,0,0.0008474944889365495,0,0,0.016,-0.00024496390477488084,0.0007113991578958784,-0.000003241404975540263,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000055310497269092566,0.00008833644405774525,-0.0000001937993820553404,-0.00000000000007869171951718313,-0.0000000000000715537014543847,-0.000000000009472464657782046,0.0001392696041224276,0.000041294393454387914,0.0000022980101741656463,0.00010000005138982717,0.0034838397770518936,0.000012038408752827622,0,0,2,0.000083,0,0,0
493168634,1,0,0.0008474944889365495,0,0,0.004,-0.00024275811978310968,0.0007049933423732696,-0.000003212217128734096,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005576031691086309,0.00008964055974164583,-0.000000199681307411827,-0.00000000000007392949585792889,-0.00000000000006728594708559714,-0.00000000000889011587044684,0.00013978240422300763,0.0000341240040157012,0.00000229990213443386,0.00010000005178963675,0.0034513632131104787,0.0000029825021330423807,0,0,2,0.000084,0,0,0
493168638,1,0,0.0008474944889365495,0,0,0.004,-0.00024230897882608626,0.0007036889930706197,-0.000003206273934353021,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00005616363756025782,0.00009080986569429754,-0.00000020495518581658477,-0.00000000000006964643573526598,-0.00000000000006344755205038126,-0.000000000008366363903914045,0.00014029840432550525,0.000030819430185407225,0.0000023017371553343554,0.0001000000521894872,0.003426408902697129,0.000002976984031884687,0,0,2,0.0014169999999999999,0,0,0
493168662,1,0,0.0008474944889365495,0,0,0.024,-0.00024190626670406168,0.0007025194776489885,-0.000003200945121406562,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.000059858643366476015,0.00010152241486571448,-0.0000002532712550552369,-0.00000000000003013792121553003,-0.000000000000028039702116060413,-0.0000000000035351253247755015,0.00014346160497803436,0.00004866198106714146,0.0000023297004656249106,0.00010000005458898674,0.003347747518568969,0.000017832218104667374,0,0,2,0.000083,0,0,0
493168666,1,0,0.0008474944889365495,0,0,0.004,-0.00023821683589678178,0.0006918050094359557,-0.00000315212576218471,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00006031977574881186,0.00010285932841331838,-0.0000002593010394909266,-0.00000000000002520427720886019,-0.000000000000023618119267528307,-0.0000000000029318228151424607,0.00014400000509176602,0.000037195369281798295,0.0000023316707802039875,0.00010000005498874524,0.003310569802347663,0.000002926708370527348,0,0,2,0.000083,0,0,0
493168670,1,0,0.0008474944889365495,0,0,0.004,-0.00023775639926776337,0.0006904678563942196,-0.000003146033167311657,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00006071695068419157,0.00010401081673266411,-0.00000026449451049444374,-0.000000000000020952223220335394,-0.0000000000000198073727923224,-0.0000000000024118676425757973,0.00014454160520767224,0.00003226534189941052,0.0000023336072914738174,0.00010000005538857428,0.0032848980141430874,0.000002921051491859986,0,0,2,0.000042,0,0,0
493168674,1,0,0.0008474944889365495,0,0,0.004,-0.00023735982358716323,0.0006893161617977234,-0.0000031407855995979617,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00006108249427531344,0.00010507059955864459,-0.00000026927436635998766,-0.00000000000001703662589957199,-0.000000000000016298153555054847,-0.000000000001933055646217308,0.00014508640532551008,0.000029899089049671377,0.0000023354849347264414,0.00010000005578843025,0.0032638162017157553,0.000002916179202458058,0,0,2,0.000042,0,0,0
493168678,1,0,0.0008474944889365495,0,0,0.004,-0.00023699483152564427,0.0006882561891226879,-0.0000031359559518051583,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00006143108525569473,0.00010608123342912911,-0.0000002738325474015135,-0.000000000000013300936479676289,-0.000000000000012950163060523411,-0.0000000000014762434698941897,0.00014563440544520268,0.000028703252878757288,0.000002337299596517944,0.00010000005618829781,0.003244907904915286,0.000002911694946261467,0,0,2,0.000084,0,0,0
493168682,1,0,0.0008474944889365495,0,0,0.004,-0.00023664676649691463,0.0006872453742076678,-0.0000031313502901753054,0.005225674735134689,-0.048607837194670545,0.06877963390946906,0,0,0,-0.00006176990719233258,0.00010706354491887127,-0.00000027826298669394824,-0.000000000000009668671722101908,-0.000000000000009694857834955079,-0.0000000000010320784508232736,0.00014618560556672452,0.00002808285615581527,0.000002339055842555051,0.00010000005658817042,0.0032271465134781447,0.000002907418653907063,0,0,2,0.000084,0,0,0
